ID;Precio (€/mes);Tipo;Teléfono;Ciudad;Dirección;Barrio;Habitaciones;Baños;Superficie (m2);Planta;Ascensor;Terraza;Parking;Calefacción;Aire;Balcón;Precio del m2 (€/m2)
162966363;1100;Piso;Unknown;Madrid Capital;Calle de Oña;Hortaleza;3.0;2.0;115.0;;False;False;False;False;False;False;9.565217391304348
160658801;2350;Piso;912665826;Madrid Capital;Orense;Tetuán;5.0;3.0;190.0;3.0;True;False;False;False;False;False;12.368421052631579
162671960;1400;Piso;912665826;Madrid Capital;Calle de Raimundo Fernández Villaverde;Chamberí;2.0;2.0;105.0;2.0;True;False;False;False;False;False;13.333333333333334
162966451;700;Piso;918009158;Madrid Capital;Calle de las Canarias;Arganzuela;1.0;1.0;31.0;3.0;True;False;False;False;False;False;22.580645161290324
162966209;1800;Piso;Unknown;Madrid Capital;Calle del Príncipe de Vergara;Chamartín;3.0;2.0;;;True;False;False;True;True;False;
162966175;750;Piso;912669715;Madrid Capital;Calle de la Corredera Alta de San Pablo;Centro;;1.0;40.0;4.0;False;False;False;False;True;False;18.75
162565978;949;Piso;646575856;Madrid Capital;;Centro;2.0;1.0;90.0;2.0;False;False;False;False;False;True;10.544444444444444
162966144;850;Piso;910922738;Madrid Capital;Calle de Álvarez Abellán;Carabanchel;3.0;2.0;75.0;;False;True;False;False;False;False;11.333333333333334
154885622;895;Piso;Unknown;Madrid Capital;Calle de las Madres de la Plaza de Mayo;Ciudad Lineal;3.0;1.0;68.0;;False;False;False;True;False;False;13.161764705882353
162965367;900;Piso;Unknown;Madrid Capital;Buritica;Hortaleza;3.0;1.0;85.0;;True;True;False;False;False;False;10.588235294117647
162965345;1400;Piso;Unknown;Madrid Capital;Clarinetes;Latina;3.0;2.0;95.0;;True;True;False;False;False;False;14.736842105263158
162964709;875;Piso;911226042;Madrid Capital;Avenida del Ensanche de Vallecas;Villa de Vallecas;1.0;1.0;59.0;1.0;True;False;False;False;False;False;14.830508474576272
162964702;1200;Piso;910759421;Madrid Capital;Benito Gutiérrez;Moncloa - Aravaca;2.0;1.0;69.0;;False;False;False;True;False;False;17.391304347826086
162964571;760;Apartamento;Unknown;Madrid Capital;Calle de Ruiz;Centro;1.0;1.0;55.0;;False;False;False;True;True;False;13.818181818181818
162964586;4200;Piso;910921282;Madrid Capital;;Chamartín;5.0;4.0;259.0;7.0;True;False;False;False;False;False;16.216216216216218
162964559;750;Piso;918006652;Madrid Capital;De Pañería;San Blas;3.0;1.0;51.0;2.0;False;False;False;True;False;False;14.705882352941176
162964528;1100;Piso;911220462;Madrid Capital;Avenida de Betanzos;Fuencarral;3.0;2.0;90.0;12.0;True;False;False;False;False;False;12.222222222222221
162964436;850;Piso;918008769;Madrid Capital;Alcalá;San Blas;2.0;2.0;70.0;;True;False;False;True;False;False;12.142857142857142
162926439;850;Piso;912178214;Madrid Capital;Hilanderas;Carabanchel;3.0;1.0;72.0;;True;False;False;True;False;False;11.805555555555555
162880276;810;Piso;912178214;Madrid Capital;Real Madrid;Carabanchel;3.0;1.0;60.0;;False;False;False;False;False;False;13.5
162964354;1200;Piso;912175261;Madrid Capital;Calle del Arte Figurativo;Villa de Vallecas;3.0;2.0;114.0;4.0;True;False;False;False;False;False;10.526315789473685
162964191;840;Piso;914894668;Madrid Capital;Calle de la Virgen de Lluc;Ciudad Lineal;2.0;1.0;66.0;7.0;True;False;False;False;False;False;12.727272727272727
162963860;750;Piso;910759462;Madrid Capital;Zaldivar;San Blas;2.0;1.0;48.0;;True;False;False;False;True;False;15.625
162963831;795;Piso;935438135;Madrid Capital;Calle Viana;Carabanchel;2.0;1.0;68.0;2.0;False;False;False;True;False;False;11.691176470588236
162963566;1600;Piso;912174017;Madrid Capital;;Hortaleza;3.0;2.0;131.0;8.0;True;False;False;False;False;False;12.213740458015268
162963240;950;Piso;916352614;Madrid Capital;Calle de Andrés Antón;Ciudad Lineal;2.0;2.0;80.0;1.0;True;False;False;False;False;False;11.875
162963168;875;Piso;910757825;Madrid Capital;Isla Tavira;Fuencarral;3.0;1.0;74.0;;True;True;False;False;False;False;11.824324324324325
162963041;1150;Piso;Unknown;Madrid Capital;Pilar de Zaragoza;Barrio de Salamanca;2.0;1.0;65.0;;True;True;False;False;False;False;17.692307692307693
162962887;1450;Piso;Unknown;Madrid Capital;Calle de Moratines;Arganzuela;3.0;1.0;97.0;;True;False;False;False;False;True;14.948453608247423
162962719;950;Piso;914892918;Madrid Capital;Calle de Juan Álvarez Mendizábal;Moncloa - Aravaca;1.0;1.0;60.0;3.0;False;False;False;True;False;False;15.833333333333334
162962583;975;Piso;Unknown;Madrid Capital;Calle de Alonso Cano;Chamberí;2.0;1.0;57.0;;False;False;False;True;False;False;17.105263157894736
162962472;1150;Piso;911221635;Madrid Capital;Tintín y Milú;Barajas;2.0;2.0;86.0;2.0;True;False;False;False;False;False;13.372093023255815
162962391;1600;Piso;911362392;Madrid Capital;Paseo de la Reina Cristina;Retiro;4.0;2.0;130.0;;False;False;False;False;False;False;12.307692307692308
162962195;820;Piso;Unknown;Madrid Capital;Hacienda de Pavones;Moratalaz;2.0;1.0;60.0;;False;False;False;True;True;False;13.666666666666666
162962125;1200;Piso;912182168;Madrid Capital;Calle de las Canarias;Arganzuela;3.0;1.0;83.0;2.0;True;False;False;False;False;False;14.457831325301205
162962049;2750;Piso;916354429;Madrid Capital;Calle de Velázquez;Barrio de Salamanca;3.0;2.0;151.0;4.0;True;False;False;False;False;False;18.211920529801326
162961986;990;Piso;911223937;Madrid Capital;;Barrio de Salamanca;2.0;2.0;61.0;;True;False;False;True;False;False;16.229508196721312
162961969;950;Piso;912664768;Madrid Capital;Calle del General Ricardos;Carabanchel;3.0;1.0;84.0;2.0;True;False;False;False;False;False;11.30952380952381
162961792;3650;Ático;910374653;Madrid Capital;Paseo de la Habana;Chamartín;4.0;4.0;200.0;8.0;True;False;False;False;False;False;18.25
162961214;875;Piso;Unknown;Madrid Capital;Camino de Perales;Usera;3.0;1.0;70.0;;False;True;False;False;False;True;12.5
162961347;1725;Piso;910374653;Madrid Capital;Calle General Oraá;Barrio de Salamanca;3.0;2.0;113.0;1.0;True;False;False;False;False;False;15.265486725663717
162961229;1000;Apartamento;910921282;Madrid Capital;De Concha Espina;Chamartín;1.0;1.0;76.0;2.0;True;False;False;False;False;False;13.157894736842104
162961094;1000;Piso;912174017;Madrid Capital;;Moncloa - Aravaca;3.0;1.0;75.0;2.0;True;False;False;False;False;False;13.333333333333334
162683366;845;Piso;914871159;Madrid Capital;Calle el Lucero del Alba;Villaverde;2.0;2.0;60.0;3.0;True;False;False;False;False;False;14.083333333333334
162960761;1450;Piso;911220983;Madrid Capital;Avenida Santuario de Valverde;Fuencarral;3.0;2.0;102.0;3.0;True;False;False;False;False;False;14.215686274509803
162960706;1850;Piso;Unknown;Madrid Capital;Avenida de Brasil;Tetuán;2.0;2.0;148.0;;True;False;False;True;False;False;12.5
162960267;1000;Apartamento;Unknown;Madrid Capital;Calle de Bravo Murillo;Chamberí;1.0;1.0;50.0;;True;False;False;True;False;False;20.0
162960491;1720;Apartamento;910921282;Madrid Capital;;Chamartín;1.0;1.0;90.0;2.0;False;False;False;True;False;False;19.11111111111111
162960277;700;Piso;914895341;Madrid Capital;Cerro de la Alcazaba;Puente de Vallecas;2.0;1.0;50.0;;False;True;False;False;False;False;14.0
162960151;700;Piso;914220296;Madrid Capital;Calle de Aliseda;Carabanchel;2.0;1.0;60.0;1.0;True;False;False;False;False;False;11.666666666666666
162959997;1500;Piso;935438135;Madrid Capital;Paseo de la Reina Cristina;Retiro;4.0;2.0;145.0;2.0;True;False;False;False;False;False;10.344827586206897
162959871;895;Piso;910759516;Madrid Capital;Calle del Diamante;Villaverde;3.0;2.0;80.0;1.0;True;False;False;False;False;False;11.1875
162959622;1400;Piso;912174017;Madrid Capital;;Ciudad Lineal;2.0;2.0;100.0;1.0;True;False;False;False;False;False;14.0
162959393;950;Piso;Unknown;Madrid Capital;Paseo de la Castellana;Chamartín;2.0;1.0;65.0;;True;True;False;False;False;False;14.615384615384615
162959270;1200;Piso;912174017;Madrid Capital;;San Blas;3.0;2.0;105.0;1.0;True;False;False;False;False;False;11.428571428571429
162959079;850;Piso;916359985;Madrid Capital;Calle de Miguel Solas;Villaverde;2.0;1.0;70.0;;True;False;False;False;False;False;12.142857142857142
162958665;900;Piso;912783942;Madrid Capital;;Hortaleza;2.0;1.0;68.0;4.0;True;False;False;False;False;False;13.235294117647058
162958171;795;Piso;Unknown;Madrid Capital;Cervantes;Centro;1.0;1.0;40.0;;True;False;False;True;False;False;19.875
162957806;870;Piso;910750915;Madrid Capital;;Villaverde;3.0;2.0;80.0;;False;False;False;True;True;False;10.875
162957752;1100;Piso;935438135;Madrid Capital;Calle de Arturo Soria;Ciudad Lineal;1.0;1.0;53.0;4.0;False;False;True;False;False;False;20.754716981132077
162957179;800;Estudio;912183607;Madrid Capital;Calle de Lagasca;Barrio de Salamanca;;1.0;33.0;2.0;True;False;False;True;False;False;24.242424242424242
162956917;2225;Piso;Unknown;Madrid Capital;Calle de Arrieta;Centro;2.0;2.0;92.0;;True;False;False;False;False;True;24.184782608695652
162956998;1300;Apartamento;912183607;Madrid Capital;Calle de Lagasca;Barrio de Salamanca;1.0;1.0;39.0;3.0;True;False;False;False;False;False;33.333333333333336
162956914;1700;Piso;910302917;Madrid Capital;;Centro;2.0;2.0;107.0;1.0;True;False;False;False;False;False;15.88785046728972
162956782;1300;Piso;916355203;Madrid Capital;De Arturo Soria;Ciudad Lineal;4.0;2.0;125.0;3.0;True;False;False;False;False;False;10.4
162860383;450;Piso;914899712;Madrid Capital;Calle Delícias;Arganzuela;1.0;1.0;33.0;3.0;False;False;False;False;False;False;13.636363636363637
162956413;720;Piso;966530723;Madrid Capital;C/ Godella;Villaverde;3.0;1.0;59.0;;False;False;False;False;False;False;12.203389830508474
162487568;699;Estudio;911221146;Madrid Capital;Calle de las Navas de Tolosa;Centro;1.0;1.0;38.0;3.0;True;False;False;False;False;False;18.394736842105264
162317282;1500;Piso;912170694;Madrid Capital;Calle de Antonio Larrazábal;Hortaleza;3.0;2.0;106.0;2.0;True;False;False;False;False;False;14.150943396226415
162885020;850;Piso;918009158;Madrid Capital;Calle Agustín Viñamata;Retiro;1.0;1.0;46.0;;True;False;False;False;False;False;18.47826086956522
162886123;1250;Apartamento;910751371;Madrid Capital;Calle de Castelló;Barrio de Salamanca;;;70.0;8.0;True;False;False;True;True;False;17.857142857142858
162886454;1300;Piso;910752095;Madrid Capital;Calle de la Virgen de África;Ciudad Lineal;3.0;2.0;90.0;8.0;True;False;False;False;False;False;14.444444444444445
162955748;1300;Piso;911796678;Madrid Capital;Avenida Secundino Zuazo;Hortaleza;2.0;2.0;76.0;;True;True;False;False;False;False;17.105263157894736
162955649;6500;Apartamento;932931237;Madrid Capital;Calle de Fernando VI;Centro;2.0;3.0;120.0;;False;False;False;True;False;False;54.166666666666664
136071016;2450;Planta baja;911368067;Madrid Capital;Calle Magdalena Diaz;Moncloa - Aravaca;2.0;2.0;100.0;;True;False;False;False;False;False;24.5
162276045;850;Loft;911368809;Madrid Capital;;Hortaleza;;1.0;67.0;3.0;True;True;False;False;False;False;12.686567164179104
162954854;800;Piso;Unknown;Madrid Capital;Calle Pinar de San José;Carabanchel;1.0;1.0;57.0;;True;False;True;False;False;False;14.035087719298245
162954627;850;Piso;Unknown;Madrid Capital;Calle de Wad Ras;Tetuán;1.0;1.0;70.0;;True;True;False;False;False;False;12.142857142857142
162954605;875;Piso;Unknown;Madrid Capital;Calle de Baleares;Carabanchel;3.0;1.0;;;True;False;False;True;False;True;
161580628;4900;Ático;912182094;Madrid Capital;;Barrio de Salamanca;4.0;4.0;227.0;5.0;True;False;False;False;False;False;21.58590308370044
162954215;850;Piso;Unknown;Madrid Capital;Azucenas;Tetuán;1.0;1.0;60.0;;True;False;False;False;False;False;14.166666666666666
162953421;925;Piso;Unknown;Madrid Capital;Calle Morejón;Chamberí;1.0;1.0;45.0;;False;False;False;False;True;True;20.555555555555557
162954008;1150;Piso;Unknown;Madrid Capital;Embajadores;Arganzuela;2.0;2.0;96.0;;True;False;False;False;False;False;11.979166666666666
162954004;850;Piso;912171928;Madrid Capital;Calle de Arlanza;Carabanchel;3.0;1.0;66.0;;False;False;False;False;False;False;12.878787878787879
162616938;850;Piso;912780387;Madrid Capital;Paseo de Federico García Lorca;Villa de Vallecas;3.0;1.0;80.0;2.0;False;True;False;False;False;False;10.625
162953803;725;Apartamento;910922746;Madrid Capital;De Numancia;Centro;1.0;1.0;40.0;;True;False;False;True;False;False;18.125
162953533;1750;Piso;910302478;Madrid Capital;Calle de Goya;Barrio de Salamanca;3.0;2.0;130.0;6.0;True;False;False;False;False;False;13.461538461538462
162953467;750;Piso;Unknown;Madrid Capital;Calle de Calahorra;Vicálvaro;2.0;1.0;65.0;;False;False;False;False;False;False;11.538461538461538
162953384;1400;Piso;912669715;Madrid Capital;Ronda de Atocha;Arganzuela;2.0;2.0;90.0;4.0;True;False;False;False;False;False;15.555555555555555
162953378;2200;Casa adosada;911796642;Madrid Capital;De la Bahía de Santander;Barajas;4.0;4.0;260.0;;False;True;False;True;False;False;8.461538461538462
162953135;850;Piso;912175261;Madrid Capital;Calle del Maestro Ángel Llorca;Chamberí;1.0;1.0;30.0;2.0;True;False;False;False;False;False;28.333333333333332
162953005;950;Loft;912174062;Madrid Capital;;Tetuán;1.0;1.0;90.0;;False;True;False;False;False;False;10.555555555555555
162952931;1650;Piso;914899752;Madrid Capital;Calle Rocío Jurado;Hortaleza;3.0;2.0;148.0;1.0;True;False;False;False;False;False;11.14864864864865
162952830;1700;Piso;912177465;Madrid Capital;Avenida Santo Domingo de la Calzada;Fuencarral;4.0;2.0;108.0;;True;False;False;False;False;False;15.74074074074074
162952803;1600;Piso;918003079;Madrid Capital;;Retiro;4.0;2.0;130.0;;True;False;False;False;False;False;12.307692307692308
162952448;1000;Apartamento;Unknown;Madrid Capital;;Centro;1.0;1.0;50.0;;True;False;False;True;False;False;20.0
162952438;1400;Piso;918003079;Madrid Capital;;Fuencarral;3.0;2.0;158.0;3.0;True;False;False;False;False;False;8.860759493670885
162952180;875;Piso;912669715;Madrid Capital;Calle de la Libertad;Centro;1.0;1.0;56.0;4.0;False;False;False;False;True;False;15.625
162952160;760;Piso;912178214;Madrid Capital;Falcinelo;Carabanchel;2.0;1.0;62.0;;False;True;False;False;False;False;12.258064516129032
162952119;800;Piso;912178214;Madrid Capital;Sahara;Villaverde;3.0;1.0;55.0;;False;True;False;False;False;False;14.545454545454545
162952110;890;Planta baja;918009058;Madrid Capital;Calle del Divino Pastor;Centro;2.0;2.0;43.0;;False;False;False;True;False;False;20.697674418604652
162952049;2950;Piso;918003079;Madrid Capital;;Moncloa - Aravaca;4.0;2.0;200.0;4.0;True;False;False;False;False;False;14.75
162952000;900;Piso;912178214;Madrid Capital;San Jorge;Puente de Vallecas;3.0;1.0;78.0;;True;True;False;False;False;False;11.538461538461538
162951982;650;Piso;912178374;Madrid Capital;Conde de Peñalver;Barrio de Salamanca;1.0;1.0;35.0;;True;False;False;False;False;False;18.571428571428573
162951935;1950;Piso;910302514;Madrid Capital;;Chamberí;3.0;2.0;150.0;4.0;True;False;False;False;False;False;13.0
162951645;1200;Piso;Unknown;Madrid Capital;Calle de Nanclares de Oca;San Blas;2.0;2.0;95.0;;True;False;True;False;False;False;12.631578947368421
162951604;1150;Piso;Unknown;Madrid Capital;Plaza de la Ciudad de Salta;Ciudad Lineal;2.0;2.0;77.0;;True;False;True;False;False;False;14.935064935064934
162951744;870;Piso;912178214;Madrid Capital;Nuestra Señora del Villar;Ciudad Lineal;3.0;1.0;60.0;;False;False;False;True;True;False;14.5
162951624;780;Piso;912174062;Madrid Capital;;Barajas;2.0;1.0;47.0;1.0;False;True;False;False;False;False;16.595744680851062
162951515;4250;Ático;910302514;Madrid Capital;;Barrio de Salamanca;3.0;3.0;210.0;6.0;True;False;False;False;False;False;20.238095238095237
162951479;875;Loft;910759462;Madrid Capital;San Romualdo;San Blas;1.0;1.0;72.0;;True;False;False;True;False;False;12.152777777777779
162334890;895;Apartamento;912178012;Madrid Capital;Calle de Cartagena;Barrio de Salamanca;1.0;1.0;55.0;1.0;False;False;False;True;False;False;16.272727272727273
161585699;1500;Piso;911364556;Madrid Capital;Calle de Antonio Larrazábal;Hortaleza;3.0;2.0;95.0;2.0;True;False;False;False;False;False;15.789473684210526
162951339;1850;Piso;918003079;Madrid Capital;;Moncloa - Aravaca;3.0;2.0;115.0;3.0;True;False;False;False;False;False;16.08695652173913
162951156;1100;Piso;912783137;Madrid Capital;Machaquito;Hortaleza;1.0;1.0;60.0;;True;False;False;False;False;False;18.333333333333332
162950887;1550;Piso;Unknown;Madrid Capital;Calle de la Libertad;Centro;3.0;1.0;93.0;;False;False;False;True;False;False;16.666666666666668
162703414;2800;Piso;918007023;Madrid Capital;;Moncloa - Aravaca;3.0;2.0;178.0;2.0;True;False;False;False;False;False;15.730337078651685
162670934;2490;Piso;918007023;Madrid Capital;;Barrio de Salamanca;3.0;2.0;140.0;5.0;True;False;False;False;False;False;17.785714285714285
162513392;1250;Piso;918008041;Madrid Capital;;Barrio de Salamanca;2.0;2.0;48.0;;True;False;False;False;False;False;26.041666666666668
162804944;3300;Piso;918007023;Madrid Capital;;Barrio de Salamanca;3.0;2.0;154.0;5.0;True;False;False;False;False;False;21.428571428571427
161667713;4000;Piso;918007023;Madrid Capital;;Barrio de Salamanca;4.0;3.0;198.0;4.0;True;False;False;False;False;False;20.2020202020202
162614971;2700;Piso;918007023;Madrid Capital;;Barrio de Salamanca;3.0;3.0;140.0;3.0;True;False;False;False;False;False;19.285714285714285
162513393;2450;Piso;918007023;Madrid Capital;;Ciudad Lineal;5.0;3.0;210.0;2.0;True;False;False;False;False;False;11.666666666666666
162950251;850;Apartamento;912187619;Madrid Capital;Calle de Granado;Centro;1.0;1.0;55.0;2.0;True;False;False;False;False;False;15.454545454545455
162950209;1975;Piso;914872409;Madrid Capital;Calle Doménico Scarlatti;Chamberí;2.0;2.0;121.0;4.0;False;True;False;False;False;False;16.322314049586776
162950158;1600;Piso;912178937;Madrid Capital;Avenida de la Reina Victoria;Moncloa - Aravaca;3.0;3.0;126.0;3.0;True;False;False;False;False;False;12.698412698412698
162949999;1100;Piso;Unknown;Madrid Capital;Calle de Los Estudios;Centro;2.0;1.0;80.0;;False;False;False;False;True;True;13.75
162950143;1800;Piso;914872409;Madrid Capital;Calle de Isaac Peral;Chamberí;2.0;1.0;78.0;15.0;False;False;False;True;False;False;23.076923076923077
162950065;950;Piso;932511284;Madrid Capital;Calle Roncesvalles;Moratalaz;1.0;1.0;52.0;5.0;True;False;False;False;False;False;18.26923076923077
162949869;1800;Piso;912174892;Madrid Capital;Calle de Mauricio Legendre;Chamartín;4.0;2.0;130.0;3.0;True;False;False;False;False;False;13.846153846153847
